id,web_url,pub_date,document_type,headline,snippet,word_count,president,headline_length,snippet_length,set,coder_A,coder_B,sentiment_A,sentiment_B,agreement,sentiment_agreement
151,https://www.nytimes.com/2021/01/30/us/politics/fact-checking-biden-first-week.html,2021-01-30,article,Fact-Checking Biden’s First Week in Office,"All but three of 20 claims the president made were accurate, demonstrating his regard for basic facts and his proclivity to err when speaking off the cuff.",1366,Joe Biden,42,155.0,2,B. J.,M. L.,neutral,positive,0,
910,https://www.nytimes.com/2021/05/05/us/bidens-new-flexible-vaccination-strategy-could-help-underserved-communities-experts-say.html,2021-05-05,article,"Biden’s new flexible vaccination strategy could help underserved communities, experts say.",,637,Joe Biden,90,,2,B. J.,M. L.,positive,positive,1,positive
5566,https://www.nytimes.com/2017/08/14/world/americas/trump-venezuela-maduro-latin-america.html,2017-08-14,article,"Trump’s Threat Against Maduro Unites Latin America, Against U.S.","A fragile Latin American alliance against a march toward dictatorship in Venezuela is under strain, and memories of past invasions have reawakened.",938,Donald Trump,64,147.0,2,B. J.,M. L.,negative,negative,1,negative
5239,https://www.nytimes.com/2017/07/19/todayspaper/quotation-of-the-day-trump-lashes-out-at-russia-inquiry-and-its-overseers.html,2017-07-20,article,Quotation of the Day: Trump Lashes Out at Russia Inquiry and Its Overseers,"Quotation of the Day for Thursday, July 20, 2017.",72,Donald Trump,74,49.0,2,B. J.,M. L.,negative,neutral,0,
1150,https://www.nytimes.com/2021/06/14/us/politics/biden-israel-netanyahu.html,2021-06-14,article,Shift in Israel Provides Biden a Chance for Better Ties,"The departure of Benjamin Netanyahu as prime minister is a relief for Democrats, but Iran and the Palestinians could test Mr. Biden’s relations with a fragile new Israeli government.",1368,Joe Biden,55,182.0,2,B. J.,M. L.,neutral,positive,0,
6500,https://www.nytimes.com/2017/11/01/us/politics/trump-new-york-attack-schumer-visa.html,2017-11-01,article,Trump Declares Suspect ‘Should Get Death Penalty’,President Trump’s late-night tweet capped a day in which he sought to turn the Manhattan terrorist attack into a political talking point to push his policy agenda on immigration and national security.,1551,Donald Trump,49,200.0,2,B. J.,M. L.,negative,negative,1,negative
3438,https://www.nytimes.com/2017/03/16/world/europe/dutch-election-geert-wilders-europe.html,2017-03-16,article,Trump May Have Pushed Dutch Voters Away From Populism,"Britain’s vote to leave the European Union and President Trump’s election lead to uncertainties, one researcher said.",1175,Donald Trump,53,117.0,2,B. J.,M. L.,negative,negative,1,negative
2770,https://www.nytimes.com/2017/02/10/world/middleeast/syria-bashar-al-assad-interview-yahoo-trump.html,2017-02-11,article,Syria’s Assad Sends Signals to Trump in Interview,The Syrian president suggested he could foresee cooperation with the Trump administration. He also held himself blameless for the six-year-old war.,579,Donald Trump,49,147.0,2,B. J.,M. L.,neutral,neutral,1,neutral
1799,https://www.nytimes.com/2021/10/12/us/politics/debt-ceiling-house-biden.html,2021-10-12,article,"House Approves Bill to Avert U.S. Default, Sending It to Biden","The legislation, which the president is expected to sign quickly, lifts the debt ceiling until early December, when another congressional showdown looms.",993,Joe Biden,62,153.0,2,B. J.,M. L.,positive,negative,0,
4929,https://www.nytimes.com/video/us/politics/100000005187699/supreme-court-travel-ban-trump.html,2017-06-26,multimedia,Supreme Court Takes On Trump Travel Ban,"Adam Liptak, Supreme Court reporter for the New York Times, explains the court’s decision to hear arguments on the legality of the Trump administration’s travel ban. The court also left part of the executive order in effect.",0,Donald Trump,39,224.0,2,B. J.,M. L.,positive,negative,0,
5645,https://www.nytimes.com/2017/08/17/opinion/sunday/i-voted-for-trump-and-i-sorely-regret-it.html,2017-08-17,article,I Voted for Trump. And I Sorely Regret It.,"I supported the president in dozens of articles, radio and TV appearances. I won’t do it any longer.",1544,Donald Trump,42,100.0,2,B. J.,M. L.,negative,negative,1,negative
4327,https://www.nytimes.com/2017/05/14/us/politics/trump-republican-senators.html,2017-05-14,article,"G.O.P. Senators Pull Away From Trump, Alarmed at His Volatility",The lawmakers are showing increasing signs of separating from the president to pursue a more traditional conservative agenda and protect their political futures.,1429,Donald Trump,63,161.0,2,B. J.,M. L.,negative,negative,1,negative
6817,https://www.nytimes.com/2017/12/02/us/politics/trump-michael-flynn.html,2017-12-02,article,Trump Says He Fired Michael Flynn ‘Because He Lied’ to F.B.I.,President Trump’s tweet was the first time he had said the firing was not solely related to Mr. Flynn’s false statements to Vice President Mike Pence.,624,Donald Trump,61,150.0,2,B. J.,M. L.,neutral,negative,0,
6953,https://www.nytimes.com/2017/12/14/us/politics/trump-federal-regulations.html,2017-12-14,article,Trump Says His Regulatory Rollback Already Is the ‘Most Far-Reaching’,"President Trump, showcasing his accomplishments near the end of his first year, said that for every new regulation, his administration has killed 22.",1367,Donald Trump,69,149.0,2,B. J.,M. L.,neutral,negative,0,
2856,https://www.nytimes.com/2017/02/14/us/politics/andrew-puzder-labor-secretary.html,2017-02-15,article,Democrats Set Sights on Blocking Trump’s Labor Secretary Pick,"On Thursday, Democrats will have their best chance to topple one of President Trump’s cabinet choices when Andrew F. Puzder testifies before the Senate.",1268,Donald Trump,61,152.0,2,B. J.,M. L.,negative,negative,1,negative
624,https://www.nytimes.com/video/us/politics/100000007688694/biden-march-jobs-report.html,2021-04-02,multimedia,"‘Inaction Is Not an Option,’ Biden Says of Infrastructure Plan",President Biden praised a strong March jobs report on Friday and called on Congress to take up a new infrastructure bill he says will create 19 million new jobs and facilitate long-term economic recovery.,0,Joe Biden,62,204.0,3,N. M.,B. T.,positive,positive,1,positive
4978,https://www.nytimes.com/2017/06/29/business/media/trumps-attack-on-mika-brzezinski-draws-rebukes-across-a-fractious-media.html,2017-06-30,article,Trump’s Attack on Mika Brzezinski Draws Rebukes Across a Fractious Media,"The remarks spawned a backlash that spanned the industry’s usual divides, drawing condemnation even from within the bulwarks of the Trump-friendly news media.",958,Donald Trump,72,158.0,3,N. M.,B. T.,negative,negative,1,negative
3303,https://www.nytimes.com/2017/03/07/opinion/a-trump-obama-duel-on-fox-news.html,2017-03-07,article,A Trump-Obama ‘Duel’ on Fox News?,A writer who admits to seeing “Hamilton” one too many times suggests squaring off on television over the wiretap charges.,119,Donald Trump,33,121.0,3,N. M.,B. T.,neutral,negative,0,
1155,https://www.nytimes.com/video/world/100000007816254/biden-brussels-eu-us-summit-meeting.html,2021-06-15,multimedia,President Biden Participates in Round-Table Summit in Brussels,"President Biden participated in a round-table summit on Tuesday in Brussels, where he announced the end of a bitter, 17-year dispute with the European Union over aircraft subsidies for Boeing and Airbus.",0,Joe Biden,62,203.0,3,N. M.,B. T.,positive,positive,1,positive
2900,https://www.nytimes.com/2017/02/16/us/politics/readers-react-to-trumps-russian-ties.html,2017-02-16,article,‘Something Big Is Happening’: Readers React to Trump’s Russian Ties,An article about President Trump’s ties to Russian officials had readers questioning the integrity of his campaign and United States intelligence officials.,1276,Donald Trump,67,156.0,3,N. M.,B. T.,neutral,negative,0,
3229,https://www.nytimes.com/2017/03/02/opinion/jeff-sessions-trump-and-the-russia-connection.html,2017-03-02,article,"Jeff Sessions, Trump and the Russia Connection",Readers call for the attorney general to resign and offer advice on the benefits of telling the truth.,162,Donald Trump,46,102.0,3,N. M.,B. T.,negative,negative,1,negative
3985,https://www.nytimes.com/2017/04/24/us/politics/trump-holocaust-remembrance-ceremony.html,2017-04-25,article,Some Jewish Groups Bristle at Thought of Trump at Capitol Holocaust Ceremony,"In his first three months in office, President Trump has found himself at the center of recurrent and at times bewildering controversies surrounding his relationship with Jews.",867,Donald Trump,76,176.0,3,N. M.,B. T.,negative,negative,1,negative
653,https://www.nytimes.com/2021/04/07/us/biden-infrastructure-taxes.html,2021-04-07,article,"Biden says he’s willing to compromise on his infrastructure plan, but will not tolerate ‘doing nothing.’",,575,Joe Biden,104,,3,N. M.,B. T.,neutral,neutral,1,neutral
4433,https://www.nytimes.com/2017/05/19/us/politics/republican-alternate-legislative-universe.html,2017-05-19,article,G.O.P. Highlights Alternate Legislative Universe as Trump’s Woes Pile Up,Republicans have struggled to portray themselves as toiling away at the nation’s business even as their legislative agenda moves deeper into the abyss.,1142,Donald Trump,72,151.0,3,N. M.,B. T.,negative,negative,1,negative
3531,https://www.nytimes.com/2017/03/21/us/politics/wiretapping-intelligence-committee-hearing-comey.html,2017-03-21,article,The F.B.I. Is Scrutinizing Trump’s Russia Ties. How Will That Work?,What is a counterintelligence investigation? Are charges often brought? Here’s a look at a few questions raised by the F.B.I. director’s testimony.,933,Donald Trump,67,147.0,3,N. M.,B. T.,negative,negative,1,negative
3827,https://www.nytimes.com/2017/04/10/opinion/an-artist-an-arsonist-and-an-island-of-trump-fans-in-new-york.html,2017-04-10,article,"An Artist, an Arsonist and an Island of Trump Fans in New York",Staten Island’s counter-liberal artist in residence regularly baits museums and galleries and politicians across the harbor.,724,Donald Trump,62,124.0,3,N. M.,B. T.,negative,negative,1,negative
984,https://www.nytimes.com/video/us/politics/100000007769035/biden-ford-electric-vehicles-infrastructure.html,2021-05-18,multimedia,"‘The Future of the Auto Industry Is Electric,’ Biden Says",President Biden promoted his infrastructure plan on Tuesday while visiting the Michigan factory where Ford will produce its first electric Ford F-150 pickup truck. Transitioning to electric vehicles is a key part of Mr. Biden’s $4 trillion economi...,0,Joe Biden,57,250.0,3,N. M.,B. T.,neutral,positive,0,
5129,https://www.nytimes.com/2017/07/11/business/media/how-trump-jrs-transparency-erodes-trust-with-the-media.html,2017-07-12,article,How Trump Jr.’s ‘Transparency’ Erodes Trust With the Media,"The New York Times informed Donald Trump Jr. about its plans to publish a series of private emails. Shortly thereafter, he published them on Twitter himself.",649,Donald Trump,58,157.0,3,N. M.,B. T.,negative,negative,1,negative
6346,https://www.nytimes.com/video/world/middleeast/100000005498619/trump-iran-reactions-nuclear-deal.html,2017-10-17,multimedia,Iranian News Media on Trump: ‘He Just Whined’,President Trump announced that the United States would not recertify Iran’s compliance with the nuclear deal. Here's how Iran’s news media reacted.,0,Donald Trump,45,147.0,3,N. M.,B. T.,negative,negative,1,negative
2181,https://www.nytimes.com/2017/01/22/us/politics/senate-republicans-cabinet-confirmations-president-trump.html,2017-01-22,article,G.O.P. Senators Hope to Speed Trump Cabinet Confirmations,"Efforts have been stymied by lax preparation by President Trump’s transition team, his many unorthodox nominees, and Democrats spoiling for a fight.",1254,Donald Trump,57,148.0,3,N. M.,B. T.,negative,negative,1,negative
5877,https://www.nytimes.com/2017/09/06/opinion/the-ivanka-trump-labor-women.html,2017-09-06,article,The Ivanka Trump Guarantee,Stop wondering which of these people will save us. There is not going to be a surprise silver lining to this presidency.,945,Donald Trump,26,120.0,3,N. M.,B. T.,negative,negative,1,negative
524,https://www.nytimes.com/video/us/politics/100000007670175/biden-boulder-shooting-gun-reform.html,2021-03-23,multimedia,Biden Pleads for Stricter Gun Laws in National Address,"While addressing the nation on Tuesday after a shooting at a grocery store in Colorado, President Biden made a plea for stricter gun laws across the country.",0,Joe Biden,54,157.0,3,N. M.,B. T.,neutral,negative,0,
731,https://www.nytimes.com/2021/04/15/us/politics/afghanistan-polling.html,2021-04-15,article,"As Biden Pulls Out of Afghanistan, How Much Do Americans Care?","For the American public, there was never any great outcry for withdrawing, polling suggests.",894,Joe Biden,62,92.0,3,N. M.,B. T.,neutral,neutral,1,neutral
2977,https://www.nytimes.com/2017/02/19/opinion/heng-on-trumps-approach-to-north-korea.html,2017-02-19,article,Heng on Trump’s Approach to North Korea,President Trump has advocated an aggressive stance towards both China and North Korea but he may now turn to Beijing for help.,30,Donald Trump,39,126.0,3,N. M.,B. T.,negative,negative,1,negative
470,https://www.nytimes.com/2021/03/15/us/politics/joe-biden-vaccine-republicans.html,2021-03-15,article,"As Biden Confronts Vaccine Hesitancy, Republicans Are a Particular Challenge",The administration is seeking help in urging Republicans to get inoculated. But the president said he was not sure how much value there was in enlisting his predecessor.,1671,Joe Biden,76,169.0,3,N. M.,B. T.,neutral,negative,0,
